product_id,product_line,product_name,cost,list_price
PROD014082,Toys,Product_14082_94CGD,146.83,186.29
PROD014083,Clothing,Product_14083_A1HIH,499.38,660.28
PROD014084,Clothing,Product_14084_WYUCR,184.42,241.91
PROD014085,Gardening,Product_14085_Q5F53,433.14,528.99
PROD014086,Clothing,Product_14086_7V7YI,420.36,567.49
PROD014087,Automotive,Product_14087_UFL6S,248.2,327.62
PROD014088,Electronics,Product_14088_QEZS8,388.02,493.78
PROD014089,Gardening,Product_14089_CXHM3,497.2,613.16
PROD014090,Home & Kitchen,Product_14090_M36J9,68.87,84.84
PROD014091,Gardening,Product_14091_FC0I3,474.66,622.82
PROD014092,Toys,Product_14092_TWM3L,347.08,468.56
PROD014093,Home & Kitchen,Product_14093_R22NS,450.89,582.94
PROD014094,Automotive,Product_14094_JYUJ0,461.13,589.95
PROD014095,Clothing,Product_14095_9PK0U,313.51,381.58
PROD014096,Toys,Product_14096_AG1XA,85.14,112.62
PROD014097,Health & Fitness,Product_14097_40V0M,131.77,169.07
PROD014098,Home & Kitchen,Product_14098_BVH4L,288.76,367.75
PROD014099,Grocery,Product_14099_P1SZA,73.71,93.48
PROD014100,Home & Kitchen,Product_14100_38IS9,270.18,349.12
PROD014101,Toys,Product_14101_XFRPN,97.27,128.91
PROD014102,Health & Fitness,Product_14102_W0E11,104.75,135.99
PROD014103,Toys,Product_14103_IH7TC,333.64,425.25
PROD014104,Health & Fitness,Product_14104_7RFZF,247.74,334.45
PROD014105,Toys,Product_14105_QJN0V,481.87,636.64
PROD014106,Toys,Product_14106_KG1WL,153.53,197.07
PROD014107,Toys,Product_14107_QLKOR,498.29,629.78
PROD014108,Home & Kitchen,Product_14108_0AB8B,431.43,542.9
PROD014109,Toys,Product_14109_WCISU,468.48,573.21
PROD014110,Clothing,Product_14110_LU6EW,348.49,454.65
PROD014111,Home & Kitchen,Product_14111_I3DV0,207.13,276.5
PROD014112,Health & Fitness,Product_14112_FJQHY,385.71,471.1
PROD014113,Health & Fitness,Product_14113_ZTO16,188.24,252.76
PROD014114,Cosmetics,Product_14114_2OSKW,168.67,225.71
PROD014115,Toys,Product_14115_MB8WA,62.6,84.51
PROD014116,Clothing,Product_14116_3Y96B,265.13,336.41
PROD014117,Clothing,Product_14117_06G9Z,184.47,219.18
PROD014118,Home & Kitchen,Product_14118_R376G,440.1,575.75
PROD014119,Toys,Product_14119_S8TRJ,342.29,432.7
PROD014120,Automotive,Product_14120_YJKDS,385.97,513.03
PROD014121,Health & Fitness,Product_14121_FW47A,162.19,210.52
PROD014122,Toys,Product_14122_IEWDY,58.69,79.23
PROD014123,Automotive,Product_14123_EHPNN,78.78,100.05
PROD014124,Cosmetics,Product_14124_ANR5D,421.65,523.45
PROD014125,Automotive,Product_14125_RDVO7,431.31,582.26
PROD014126,Toys,Product_14126_KPB4O,462.23,624
PROD014127,Toys,Product_14127_JTWIF,169.93,205.67
PROD014128,Clothing,Product_14128_J9KPU,360.8,487.08
PROD014129,Home & Kitchen,Product_14129_113Q0,83.6,108.47
PROD014130,Home & Kitchen,Product_14130_537Y0,233.39,311.94
PROD014131,Toys,Product_14131_M9JQ4,306.99,414.43
PROD014132,Jewelry,Product_14132_J4UCH,473.02,596.77
PROD014133,Health & Fitness,Product_14133_5UISO,112,150.43
PROD014134,Home & Kitchen,Product_14134_GKQQK,347.23,455.93
PROD014135,Toys,Product_14135_RYYQ3,87.31,115.4
PROD014136,Gardening,Product_14136_3EVNO,385.53,496.71
PROD014137,Jewelry,Product_14137_GLYMC,448.16,593.24
PROD014138,Toys,Product_14138_RZPYJ,325.37,427.46
PROD014139,Gardening,Product_14139_OP8J1,346.56,447.59
PROD014140,Sneakers,Product_14140_G2WA2,248.29,323.47
PROD014141,Home & Kitchen,Product_14141_CVL9U,334.95,449.83
PROD014142,Home & Kitchen,Product_14142_WQ74B,131.22,166.01
PROD014143,Toys,Product_14143_5GWWQ,56.1,73.18
PROD014144,Home & Kitchen,Product_14144_GM16N,52.12,68.57
PROD014145,Cosmetics,Product_14145_H35UK,186.98,238.08
PROD014146,Cosmetics,Product_14146_SQMYI,197.15,263.26
PROD014147,Clothing,Product_14147_B7SKF,402.41,521.49
PROD014148,Gardening,Product_14148_8YZD4,94.48,118.76
PROD014149,Home & Kitchen,Product_14149_RV013,244.6,315.59
PROD014150,Health & Fitness,Product_14150_BGIZ5,272.14,355.23
PROD014151,Gardening,Product_14151_22UV5,366.14,463.99
PROD014152,Home & Kitchen,Product_14152_LTDBS,128.54,169.46
PROD014153,Toys,Product_14153_T9CQ8,375.01,464.14
PROD014154,Gardening,Product_14154_8NMOV,447.2,601.8
PROD014155,Office Supplies,Product_14155_9CEOX,269.71,329.85
PROD014156,Jewelry,Product_14156_5VA9X,211.36,276.63
PROD014157,Toys,Product_14157_TBGXY,378.61,489.55
PROD014158,Toys,Product_14158_456FQ,338.91,420.75
PROD014159,Home & Kitchen,Product_14159_XAWF6,120.34,150.16
PROD014160,Electronics,Product_14160_2G9ZC,58.67,75.39
PROD014161,Home & Kitchen,Product_14161_NBJ5G,187.45,252.9
PROD014162,Clothing,Product_14162_OWA22,305.55,404.25
PROD014163,Jewelry,Product_14163_RDK4H,182.35,240.38
PROD014164,Health & Fitness,Product_14164_GAF8Y,192.22,259.49
PROD014165,Automotive,Product_14165_GRWLB,223.45,291.64
PROD014166,Health & Fitness,Product_14166_HABKV,311.97,421.09
PROD014167,Cosmetics,Product_14167_A9RFX,143.43,187.19
PROD014168,Grocery,Product_14168_0SELC,352.64,458.05
PROD014169,Clothing,Product_14169_9J75C,107.3,144.85
PROD014170,Toys,Product_14170_VABJZ,77.96,105.25
PROD014171,Health & Fitness,Product_14171_MKMSX,183.27,242.48
PROD014172,Home & Kitchen,Product_14172_Y3R54,397.64,510.72
PROD014173,Cosmetics,Product_14173_J4NLE,199.42,254.19
PROD014174,Gardening,Product_14174_RDU0D,417.49,563.61
PROD014175,Home & Kitchen,Product_14175_YUW8M,443.02,592.05
PROD014176,Home & Kitchen,Product_14176_DTYO3,117.75,143.86
PROD014177,Home & Kitchen,Product_14177_CXJSB,276.67,369.3
PROD014178,Toys,Product_14178_WPMSF,369.17,498.38
PROD014179,Toys,Product_14179_EA2YZ,435.75,562.95
PROD014180,Automotive,Product_14180_ZTX2L,495.18,621.31
PROD014181,Cosmetics,Product_14181_27QUT,400.28,535.3
PROD014182,Pets,Product_14182_0L1CS,325.53,412.32
PROD014183,Toys,Product_14183_D1OYR,462.34,562.57
PROD014184,Gardening,Product_14184_RAZJH,192.53,251.37
PROD014185,Gardening,Product_14185_UW2OP,175.64,234.97
PROD014186,Toys,Product_14186_58XJ6,351.42,437.31
PROD014187,Cosmetics,Product_14187_1B20M,287.51,366.98
PROD014188,Gardening,Product_14188_2EHCH,229.96,296.16
PROD014189,Music,Product_14189_01924,157.94,206.61
PROD014190,Sneakers,Product_14190_WZDZO,252.3,302.05
PROD014191,Home & Kitchen,Product_14191_OBG2E,192.04,259.26
PROD014192,Office Supplies,Product_14192_G686Y,141.01,182.3
PROD014193,Clothing,Product_14193_PVKKD,296.35,400.07
PROD014194,Jewelry,Product_14194_UH8U8,141.7,182.07
PROD014195,Health & Fitness,Product_14195_XB7HD,159.08,207.29
PROD014196,Home & Kitchen,Product_14196_6A5EW,172.24,216.89
PROD014197,Home & Kitchen,Product_14197_TF0D7,168.23,212.08
PROD014198,Home & Kitchen,Product_14198_IPBJH,207.39,266.04
PROD014199,Electronics,Product_14199_2273I,169.78,226.94
PROD014200,Cosmetics,Product_14200_DLLKS,324.75,422.79
PROD014201,Toys,Product_14201_89Z7J,380.97,504.88
PROD014202,Grocery,Product_14202_7EOED,118.55,154.92
PROD014203,Health & Fitness,Product_14203_TSX38,256.02,332.2
PROD014204,Automotive,Product_14204_MTLRU,98.29,129.62
PROD014205,Automotive,Product_14205_MWQ1A,299.25,382.2
PROD014206,Automotive,Product_14206_71FUP,176.14,227.98
PROD014207,Automotive,Product_14207_06YDO,456.48,571.78
PROD014208,Sneakers,Product_14208_083YA,362.86,474.52
PROD014209,Sneakers,Product_14209_F2251,450.04,574.7
PROD014210,Home & Kitchen,Product_14210_FDEUD,228.78,287.59
PROD014211,Home & Kitchen,Product_14211_3F4XN,291.91,365.78
PROD014212,Toys,Product_14212_397CR,53.85,72.69
PROD014213,Electronics,Product_14213_5O311,57.94,73.16
PROD014214,Pets,Product_14214_NIRQ9,399.45,531.74
PROD014215,Office Supplies,Product_14215_RP7MD,102.69,135.3
PROD014216,Grocery,Product_14216_T0U3G,384.03,499.96
PROD014217,Office Supplies,Product_14217_EQ6SF,140.47,187.82
PROD014218,Clothing,Product_14218_QSY5D,488.64,587.35
PROD014219,Automotive,Product_14219_81CWN,263.39,349.82
PROD014220,Home & Kitchen,Product_14220_K2QH3,92.43,122.84
PROD014221,Gardening,Product_14221_M1DD7,294.32,397.33
PROD014222,Pets,Product_14222_YHAVW,194.86,263.06
PROD014223,Gardening,Product_14223_1CCDR,437.29,575.75
PROD014224,Health & Fitness,Product_14224_9Y1Z3,368.08,470.73
PROD014225,Toys,Product_14225_16EAS,458.14,598.15
PROD014226,Home & Kitchen,Product_14226_O1489,315.79,394.8
PROD014227,Home & Kitchen,Product_14227_LLX7N,127.13,171.62
PROD014228,Toys,Product_14228_K4BGN,61.77,80.38
PROD014229,Health & Fitness,Product_14229_HXFPZ,194.85,263.05
PROD014230,Grocery,Product_14230_V9R41,158.82,203.02
PROD014231,Home & Kitchen,Product_14231_LZERB,425.41,526.96
PROD014232,Gardening,Product_14232_MX2HS,212.39,286.73
PROD014233,Cosmetics,Product_14233_DUKX5,51.55,69.27
PROD014234,Gardening,Product_14234_U01PK,321.28,429.01
PROD014235,Gardening,Product_14235_UGH8R,292.36,368.71
PROD014236,Music,Product_14236_PQ8AP,403.19,516.49
PROD014237,Clothing,Product_14237_MS55G,67.4,86.95
PROD014238,Office Supplies,Product_14238_EUF7W,307.82,398
PROD014239,Home & Kitchen,Product_14239_AUAMA,496.5,637.93
PROD014240,Home & Kitchen,Product_14240_59VN3,320.79,416.09
PROD014241,Health & Fitness,Product_14241_EHP05,420.4,527.86
PROD014242,Gardening,Product_14242_HY4UA,285.11,384.47
PROD014243,Cosmetics,Product_14243_VKPKM,245.29,326.2
PROD014244,Gardening,Product_14244_SP6BL,297.88,399.33
PROD014245,Toys,Product_14245_P7DTZ,322.52,423.15
PROD014246,Electronics,Product_14246_HBVQL,332.49,448.87
PROD014247,Office Supplies,Product_14247_0QY17,389.04,472.7
PROD014248,Home & Kitchen,Product_14248_2DOSL,311.87,384.52
PROD014249,Travel,Product_14249_2GXC0,184.04,242.2
PROD014250,Clothing,Product_14250_16HTX,494.82,647.76
PROD014251,Cosmetics,Product_14251_PI8VP,89.43,113.58
PROD014252,Health & Fitness,Product_14252_HTBCV,93.6,124.99
PROD014253,Home & Kitchen,Product_14253_8E1AJ,424.73,536.07
PROD014254,Health & Fitness,Product_14254_JP2XN,400.08,522.5
PROD014255,Home & Kitchen,Product_14255_60MU8,83.69,112.99
PROD014256,Electronics,Product_14256_A3R8F,291.86,374.45
PROD014257,Home & Kitchen,Product_14257_8N28X,440.7,551.97
PROD014258,Cosmetics,Product_14258_C3BFH,355.95,480.53
PROD014259,Gardening,Product_14259_RDKFL,444.91,589.92
PROD014260,Automotive,Product_14260_PV0PR,149.52,198.54
PROD014261,Pets,Product_14261_2VJCR,351.16,467.21
PROD014262,Toys,Product_14262_0NAEV,82.33,103.5
PROD014263,Toys,Product_14263_9X1PC,298.43,397.84
PROD014264,Toys,Product_14264_W6Q1A,469.22,617.05
PROD014265,Health & Fitness,Product_14265_0G7T0,363.05,490.12
PROD014266,Toys,Product_14266_00MPL,116.84,154.55
PROD014267,Home & Kitchen,Product_14267_UF568,499.36,633.93
PROD014268,Gardening,Product_14268_MB7PN,260.08,337.44
PROD014269,Gardening,Product_14269_U4OE0,95.85,114.6
PROD014270,Electronics,Product_14270_VZD1U,410.89,509.68
PROD014271,Toys,Product_14271_08LCP,481.24,625.12
PROD014272,Sneakers,Product_14272_KGARU,51.07,65.63
PROD014273,Electronics,Product_14273_FMD7A,66.49,89.76
PROD014274,Home & Kitchen,Product_14274_ZEABY,418.78,565.35
PROD014275,Gardening,Product_14275_BD308,319.79,414.83
PROD014276,Toys,Product_14276_T2GMA,320.01,415.93
PROD014277,Gardening,Product_14277_ZN5TP,153.55,202.84
PROD014278,Sneakers,Product_14278_IIIK7,320.74,433
PROD014279,Cosmetics,Product_14279_6W832,216.34,269.15
PROD014280,Toys,Product_14280_3BOQ1,69.87,89.72
PROD014281,Home & Kitchen,Product_14281_YN1V4,311.35,392.6
PROD014282,Toys,Product_14282_DFP9E,308.79,385.45
PROD014283,Home & Kitchen,Product_14283_DJK3P,311.58,381.3
PROD014284,Home & Kitchen,Product_14284_525WZ,269.66,347.19
PROD014285,Cosmetics,Product_14285_VYF89,419.55,566.39
PROD014286,Toys,Product_14286_TK1ET,494.7,667.85
PROD014287,Home & Kitchen,Product_14287_J7MIE,131.47,157.48
PROD014288,Home & Kitchen,Product_14288_1W56W,423.74,546.45
PROD014289,Electronics,Product_14289_2R1MT,231.81,312.95
PROD014290,Electronics,Product_14290_P4M9J,442.51,553.56
PROD014291,Electronics,Product_14291_C165Y,373.25,472.88
PROD014292,Health & Fitness,Product_14292_EFY30,65.76,86.17
PROD014293,Toys,Product_14293_SU54P,131.73,168.53
PROD014294,Health & Fitness,Product_14294_VDMVB,428.22,536.79
PROD014295,Gardening,Product_14295_WDQJ6,323.55,436.79
PROD014296,Toys,Product_14296_DX70C,441.47,595.73
PROD014297,Home & Kitchen,Product_14297_HO4C7,486.38,620.8
PROD014298,Home & Kitchen,Product_14298_8R87E,236.6,308.17
PROD014299,Jewelry,Product_14299_G4P2I,463.95,585.29
PROD014300,Home & Kitchen,Product_14300_WRZLI,361.35,487.82
PROD014301,Home & Kitchen,Product_14301_HX92Z,58.56,71.42
PROD014302,Sneakers,Product_14302_ZU56O,317.3,420.49
PROD014303,Toys,Product_14303_AAKVW,84.08,113.51
PROD014304,Toys,Product_14304_F8U9N,245.31,314.63
PROD014305,Grocery,Product_14305_OO4JZ,225.57,303.38
PROD014306,Pets,Product_14306_9E2NY,80.78,101.01
PROD014307,Health & Fitness,Product_14307_8XSM0,220.18,295.94
PROD014308,Health & Fitness,Product_14308_Y4FN4,72.87,96.22
PROD014309,Clothing,Product_14309_FIK24,414.72,543.81
PROD014310,Home & Kitchen,Product_14310_KJIK1,60.04,77.46
PROD014311,Home & Kitchen,Product_14311_ZD90U,460.19,586.82
PROD014312,Home & Kitchen,Product_14312_ZBCDO,219.86,275.87
PROD014313,Home & Kitchen,Product_14313_5FPXG,337.93,456.2
PROD014314,Electronics,Product_14314_HVAQ0,377,482.77
PROD014315,Clothing,Product_14315_HXODK,151.61,200.53
PROD014316,Office Supplies,Product_14316_4583J,257.92,338.11
PROD014317,Toys,Product_14317_62388,298.74,400.82
PROD014318,Grocery,Product_14318_YXXJ0,389.55,525.9
PROD014319,Health & Fitness,Product_14319_CPHSA,418.54,533.15
PROD014320,Cosmetics,Product_14320_F33PI,120.07,162.1
PROD014321,Toys,Product_14321_CN1XB,63.56,82.97
PROD014322,Home & Kitchen,Product_14322_A18KH,297.8,375.61
PROD014323,Home & Kitchen,Product_14323_HK7HK,374.51,492.3
PROD014324,Office Supplies,Product_14324_VR4UJ,449.21,572.2
PROD014325,Grocery,Product_14325_4YOF5,69.46,89.93
PROD014326,Home & Kitchen,Product_14326_HZUXC,458.14,602.44
PROD014327,Home & Kitchen,Product_14327_AOT44,452.02,591.37
PROD014328,Health & Fitness,Product_14328_XE5UU,300.96,391.67
PROD014329,Home & Kitchen,Product_14329_QBG50,328.87,443.98
PROD014330,Health & Fitness,Product_14330_D8W5U,328.27,437.79
PROD014331,Home & Kitchen,Product_14331_L58OP,465.11,627.9
PROD014332,Cosmetics,Product_14332_7L74Q,492.11,626.72
PROD014333,Clothing,Product_14333_35BJ6,298.92,380.68
PROD014334,Health & Fitness,Product_14334_8M5F5,432.4,583.73
PROD014335,Home & Kitchen,Product_14335_73GAB,129.47,167.95
PROD014336,Health & Fitness,Product_14336_7KLRV,403.53,534.26
PROD014337,Grocery,Product_14337_I00JW,151.33,192.73
PROD014338,Snacks & Chocolates,Product_14338_O6XDT,261.5,339
PROD014339,Jewelry,Product_14339_C9MSS,493.56,666.31
PROD014340,Gardening,Product_14340_P24DY,176.07,218.96
PROD014341,Office Supplies,Product_14341_65VFP,200.16,260.8
PROD014342,Gardening,Product_14342_QIMVB,173.34,234.01
PROD014343,Toys,Product_14343_ICM34,365.74,467.5
PROD014344,Gardening,Product_14344_8GGW0,493.85,625.71
PROD014345,Home & Kitchen,Product_14345_LIIXP,216.02,272.74
PROD014346,Cosmetics,Product_14346_HBIE8,206.08,275.5
PROD014347,Grocery,Product_14347_HZQB5,210.73,279.19
PROD014348,Toys,Product_14348_O1EW7,212.79,282.29
PROD014349,Office Supplies,Product_14349_I1XHN,387.3,522.86
PROD014350,Gardening,Product_14350_IRGKN,60.96,78.08
PROD014351,Jewelry,Product_14351_DU1H8,173.37,229.93
PROD014352,Toys,Product_14352_Y7CXO,438.38,582.95
PROD014353,Toys,Product_14353_9UC9L,149.98,196.85
PROD014354,Automotive,Product_14354_RSRSN,380.48,497.75
PROD014355,Music,Product_14355_DXK54,359.7,471.23
PROD014356,Gardening,Product_14356_N0XLN,418.6,551.48
PROD014357,Gardening,Product_14357_ZQHWB,104.83,137.83
PROD014358,Toys,Product_14358_DMLYD,133.57,178.71
PROD014359,Clothing,Product_14359_N9N87,146.21,193.68
PROD014360,Home & Kitchen,Product_14360_Z4R7L,229.87,291.62
PROD014361,Office Supplies,Product_14361_IX398,219.72,296.62
PROD014362,Toys,Product_14362_Y5H28,97.74,124.06
PROD014363,Clothing,Product_14363_0JVVD,217.67,291.18
PROD014364,Home & Kitchen,Product_14364_WD57K,379.91,500.62
PROD014365,Gardening,Product_14365_HSE6K,335.53,443.01
PROD014366,Gardening,Product_14366_H4Y2Y,160.82,217.11
PROD014367,Gardening,Product_14367_JK47Q,485.22,644.25
PROD014368,Toys,Product_14368_U7QD0,435.72,564.61
PROD014369,Health & Fitness,Product_14369_ZLSGG,201.07,265.73
PROD014370,Clothing,Product_14370_1UDPW,185.83,236.96
PROD014371,Sneakers,Product_14371_3Y6IW,333.8,421.3
PROD014372,Gardening,Product_14372_FFW94,89.69,113.92
PROD014373,Home & Kitchen,Product_14373_OYZOL,149.74,199.16
PROD014374,Toys,Product_14374_N4VJK,148.98,185.85
PROD014375,Cosmetics,Product_14375_4LEDO,259.7,325
PROD014376,Automotive,Product_14376_NC3NY,347.21,451.21
PROD014377,Music,Product_14377_4KKEP,416.92,562.84
PROD014378,Home & Kitchen,Product_14378_P69SQ,87.68,114.83
PROD014379,Gardening,Product_14379_GJ76S,287.45,372.5
PROD014380,Home & Kitchen,Product_14380_HXBKW,251.99,320.46
PROD014381,Home & Kitchen,Product_14381_PIK2E,461.53,565.24
PROD014382,Health & Fitness,Product_14382_GK985,478.29,645.7
PROD014383,Home & Kitchen,Product_14383_H3AKF,272.54,347.05
PROD014384,Gardening,Product_14384_PDTI1,422.45,557.18
PROD014385,Automotive,Product_14385_4KWKH,472.9,613.03
PROD014386,Home & Kitchen,Product_14386_56FIC,162.32,219.14
PROD014387,Home & Kitchen,Product_14387_C0DRH,439.62,553.11
PROD014388,Toys,Product_14388_6WFKJ,97.22,125.78
PROD014389,Gardening,Product_14389_O1V47,140.33,184.06
PROD014390,Health & Fitness,Product_14390_1T04M,337.37,415.28
PROD014391,Automotive,Product_14391_BZY0O,207.58,278.22
PROD014392,Gardening,Product_14392_J76VA,273.93,354.81
PROD014393,Toys,Product_14393_UA8WU,206.63,277.22
PROD014394,Electronics,Product_14394_FE26D,398.46,517.77
PROD014395,Toys,Product_14395_B3HLA,478.86,603.49
PROD014396,Toys,Product_14396_QPMG6,203.91,272.97
PROD014397,Toys,Product_14397_2ZJOI,101.49,129.11
PROD014398,Toys,Product_14398_NWIB8,131.71,176.89
PROD014399,Grocery,Product_14399_M8E45,59.81,78.49
PROD014400,Electronics,Product_14400_C9U8N,413.91,545.35
PROD014401,Office Supplies,Product_14401_6RXD5,76.93,102.62
PROD014402,Automotive,Product_14402_FXG1U,453.93,585.73
PROD014403,Toys,Product_14403_BA7LF,79.22,106.67
PROD014404,Home & Kitchen,Product_14404_UUKHC,299.42,394.31
PROD014405,Health & Fitness,Product_14405_QMT4Z,77.8,104.06
PROD014406,Toys,Product_14406_ABL0S,376.83,505.94
PROD014407,Toys,Product_14407_6UXML,372.52,502.91
PROD014408,Home & Kitchen,Product_14408_BCM7F,463.54,570.12
PROD014409,Automotive,Product_14409_R5P4L,466.52,600.24
PROD014410,Home & Kitchen,Product_14410_Y69S0,141.29,187.63
PROD014411,Grocery,Product_14411_FHY9Z,437.55,541.85
PROD014412,Travel,Product_14412_AJEWL,446.86,574.66
PROD014413,Sneakers,Product_14413_PWJTI,358.01,466.57
PROD014414,Gardening,Product_14414_3GIIP,201.56,251.17
PROD014415,Music,Product_14415_F6236,461.49,621.74
PROD014416,Health & Fitness,Product_14416_7SGE5,116.6,157.14
PROD014417,Toys,Product_14417_MTUAH,94.23,114.64
PROD014418,Health & Fitness,Product_14418_RY2BS,194.27,254.15
PROD014419,Toys,Product_14419_GZFY7,218.16,277.53
PROD014420,Gaming,Product_14420_GEMTX,343.25,457.06
PROD014421,Toys,Product_14421_YPO7Y,397.98,527.55
PROD014422,Health & Fitness,Product_14422_Q42GE,166.92,214.54
PROD014423,Home & Kitchen,Product_14423_AYV8H,74.02,99.93
PROD014424,Gardening,Product_14424_PHUAV,467.08,630.55
PROD014425,Health & Fitness,Product_14425_MV0ZI,165.3,205.38
PROD014426,Health & Fitness,Product_14426_BC4KK,332.4,427.74
PROD014427,Pets,Product_14427_CYXRD,50.73,68.49
PROD014428,Cosmetics,Product_14428_8DYOY,452.05,581.12
PROD014429,Automotive,Product_14429_WL7ZM,68.24,87.39
PROD014430,Office Supplies,Product_14430_CI81U,343.43,459.19
PROD014431,Pets,Product_14431_W68NA,267.98,349.99
PROD014432,Home & Kitchen,Product_14432_2OKDK,266.17,359.33
PROD014433,Cosmetics,Product_14433_94Q1J,367.44,451.76
PROD014434,Grocery,Product_14434_62NXI,480.56,648.76
PROD014435,Health & Fitness,Product_14435_UEROO,426.06,575.18
PROD014436,Health & Fitness,Product_14436_0BSBD,375.77,503.73
PROD014437,Electronics,Product_14437_VTIX9,411.76,555.88
PROD014438,Home & Kitchen,Product_14438_I5JDH,110.82,149.61
PROD014439,Toys,Product_14439_H0OKU,243.7,301.73
PROD014440,Toys,Product_14440_C6MSK,119.41,154.16
PROD014441,Grocery,Product_14441_046GN,115.77,153.1
PROD014442,Gardening,Product_14442_ZD4X2,242.11,298.33
PROD014443,Electronics,Product_14443_2H6I5,373.5,475.75
PROD014444,Home & Kitchen,Product_14444_5HIJ6,220.75,283.17
PROD014445,Grocery,Product_14445_ALNWC,498.45,653.79
PROD014446,Gaming,Product_14446_PEIRR,59.02,77.82
PROD014447,Clothing,Product_14447_GBFXZ,150.22,194.26
PROD014448,Travel,Product_14448_PKGY8,74.21,91.3
PROD014449,Toys,Product_14449_IJW0X,73.6,97.67
PROD014450,Electronics,Product_14450_AQ015,367.91,496.68
PROD014451,Pets,Product_14451_Y5A5U,109.28,147.53
PROD014452,Grocery,Product_14452_ZWV5S,150.07,202.59
PROD014453,Home & Kitchen,Product_14453_9W568,296.3,385.14
PROD014454,Gardening,Product_14454_IWFVD,425.15,573.96
PROD014455,Health & Fitness,Product_14455_XVYMJ,473.12,621.64
PROD014456,Automotive,Product_14456_C3HBV,184.14,231.17
PROD014457,Music,Product_14457_TZVFG,403.11,538.02
PROD014458,Grocery,Product_14458_035BP,345.5,420.45
PROD014459,Electronics,Product_14459_FNWLZ,457.94,598.51
PROD014460,Electronics,Product_14460_JO3V2,311.68,420.76
PROD014461,Home & Kitchen,Product_14461_1GLPI,107.14,130.11
PROD014462,Automotive,Product_14462_A71GK,473.98,579.26
PROD014463,Sneakers,Product_14463_5WEYC,447.26,564.49
PROD014464,Health & Fitness,Product_14464_J75EM,337.43,429.77
PROD014465,Home & Kitchen,Product_14465_3TMRL,387.69,523.38
PROD014466,Health & Fitness,Product_14466_3NV61,390.51,527.19
PROD014467,Home & Kitchen,Product_14467_L6DAO,395.07,533.35
PROD014468,Gardening,Product_14468_Z2WCJ,401.53,510.22
PROD014469,Electronics,Product_14469_20LUV,167.65,206.25
PROD014470,Toys,Product_14470_OMVDI,97.3,124.97
PROD014471,Gardening,Product_14471_2XQ97,95.27,126.76
PROD014472,Toys,Product_14472_U685S,168.58,203.75
PROD014473,Electronics,Product_14473_L7MP7,150.08,199.05
PROD014474,Home & Kitchen,Product_14474_R4B8E,240.04,324.05
PROD014475,Toys,Product_14475_K8ZO4,112.3,151.6
PROD014476,Health & Fitness,Product_14476_T60EL,105.64,136.68
PROD014477,Toys,Product_14477_3OS09,66.69,89.15
PROD014478,Health & Fitness,Product_14478_63U9D,333.54,425.76
PROD014479,Health & Fitness,Product_14479_UJ0NL,486.92,613.39
PROD014480,Health & Fitness,Product_14480_2V4EN,460.12,618.12
PROD014481,Toys,Product_14481_OAQR7,226.21,286.35
PROD014482,Travel,Product_14482_T6L2Z,453.52,588.2
PROD014483,Home & Kitchen,Product_14483_BP8IA,54.94,66.81
PROD014484,Automotive,Product_14484_9BUOV,320.51,432.69
PROD014485,Home & Kitchen,Product_14485_SLD0O,273.8,354.79
PROD014486,Cosmetics,Product_14486_K8XJE,356.93,481.86
PROD014487,Pets,Product_14487_QT23C,210.28,283.36
PROD014488,Health & Fitness,Product_14488_1R8EB,492.8,596.98
PROD014489,Office Supplies,Product_14489_Q6ZH8,134.28,175.48
PROD014490,Toys,Product_14490_SRWIS,464.02,592.46
PROD014491,Office Supplies,Product_14491_V2IQ2,346.49,438.28
PROD014492,Toys,Product_14492_OPU5R,455.07,609.48
PROD014493,Home & Kitchen,Product_14493_DVU1R,230.72,298.99
PROD014494,Electronics,Product_14494_IMABT,193.73,260.36
PROD014495,Health & Fitness,Product_14495_4KCPL,233.39,305.02
PROD014496,Home & Kitchen,Product_14496_I7RFE,71.89,95.83
PROD014497,Cosmetics,Product_14497_PLK59,102.82,138.67
PROD014498,Cosmetics,Product_14498_0ZEJP,319.27,411.81
PROD014499,Office Supplies,Product_14499_2UOIH,304.06,400.95
PROD014500,Health & Fitness,Product_14500_RSHPR,136.61,174.89
PROD014501,Gardening,Product_14501_312LM,326.74,423.33
PROD014502,Office Supplies,Product_14502_R6PXE,93.97,112.08
PROD014503,Jewelry,Product_14503_1IZZI,206.21,254.31
PROD014504,Electronics,Product_14504_L6G05,80.01,100.75
PROD014505,Cosmetics,Product_14505_8W4H2,271.2,353.25
PROD014506,Health & Fitness,Product_14506_1C6I3,196.59,239.7
PROD014507,Health & Fitness,Product_14507_5U2TI,408.59,539.5
PROD014508,Health & Fitness,Product_14508_RQTJ6,210.07,269.05
PROD014509,Gardening,Product_14509_NVTMZ,423.65,567.95
PROD014510,Health & Fitness,Product_14510_I9XLD,168.68,218.41
PROD014511,Automotive,Product_14511_F3IIF,356.8,481.68
PROD014512,Grocery,Product_14512_4EPG9,98.25,119.3
PROD014513,Home & Kitchen,Product_14513_4SA13,440.13,566.07
PROD014514,Cosmetics,Product_14514_ZUL0L,340.84,426.64
PROD014515,Gardening,Product_14515_4TMVX,458.43,606.68
PROD014516,Home & Kitchen,Product_14516_8GI5H,407.81,513.72
PROD014517,Toys,Product_14517_ZBZME,380.92,471
PROD014518,Electronics,Product_14518_ZSMPV,464.26,626.76
